2073544:  22724.22938632965
2073545:  22453.411550045013
2073546:  21603.76220011711
2073547:  22636.784633874893
2073548:  21062.226398944855
2073549:  22466.13221693039
2073550:  32882.88317489624
2073551:  22534.998868703842
2073553:  22456.82143306732
2073556:  15646.814632177353
2073557:  16497.778727054596
2073558:  16020.122574090958
2073559:  16675.389792203903
2073560:  15687.98048710823
2073561:  16467.7901263237
2073562:  23351.096111536026
2073563:  17038.53184556961
2073564:  16553.08904194832
2073573:  2009.0782401561737
2073574:  2034.1602687835693
2073575:  1992.1448199748993
2073576:  1992.7580370903015
2073577:  1991.9546782970428
2073578:  1983.4896521568298
2073579:  3153.546591758728
2073580:  2100.283867120743
2073581:  1992.9230902194977
2073583:  12424.653771162033
2073584:  12685.91720366478
2073585:  12205.511653900146
2073586:  12575.698465585709
2073588:  12073.192571878433
2073589:  12683.395963907242
2073590:  19040.429158210754
2073591:  12519.648645401001
2073592:  12424.864891052246
2073594:  681.2919218540192
2073595:  691.5788278579712
2073596:  659.7748861312866
2073597:  664.5686280727386
2073598:  671.2886652946472
2073599:  663.5338673591614
2073600:  1047.806874036789
2073601:  752.0274813175201
2073602:  660.6786901950836
2073605:  601.3304722309113
2073606:  607.779088973999
2073607:  581.0451514720917
2073608:  584.7335093021393
2073609:  583.7484686374664
2073610:  372.15372252464294
2073611:  927.4202995300293
2073612:  632.8616321086884
2073613:  585.9017369747162
2073614:  3089.6905765533447
2073615:  3107.243493795395
2073616:  3036.8734109401703
2073617:  3050.1690397262573
2073618:  3032.3921592235565
2073619:  2996.730277776718
2073620:  4788.278705358505
2073621:  3164.5539848804474
2073622:  3002.489688873291
2073633:  11884.975143671036
2073634:  12188.143394708633
2073635:  11787.08821940422
2073636:  12130.55840921402
2073637:  11624.682662963867
2073638:  12139.67185664177
2073639:  18420.39831662178
2073640:  12412.63009262085
2073641:  12274.423915863037
2073643: 
2073644: 
2073645: 
2073646: 
2073647: 
2073648: 
2073649: 
2073650: 
2073651: 
2073652:  2225.63560962677
2073653:  2246.064174413681
2073654:  2176.7735340595245
2073655:  2183.551826953888
2073656:  2157.8352682590485
2073657:  2174.937855243683
2073658:  3547.846748113632
2073659:  2286.2317440509796
2073660:  2157.2586126327515
2073667:  2624.1882271766663
2073668:  2652.4052340984344
2073669:  2591.9575848579407
2073670:  2607.2594249248505
2073671:  2515.116945743561
2073672:  2558.2177653312683
2073673:  4167.130970716476
2073674:  2773.908308982849
2073675:  2591.8062286376953
2073676:  9132.464483499527
2073677:  9404.810019016266
2073678:  9136.434326648712
2073679:  9497.303575754166
2073680:  9084.261947870255
2073681:  9179.200964450836
2073682:  13859.050256490707
2073683:  9841.284630060196
2073684:  9354.74517083168
2073687:  1430.5628011226654
2073688:  1440.1722204685211
2073689:  1406.139158964157
2073690:  1417.9883818626404
2073691:  1393.3153517246246
2073692:  1403.261482477188
2073693:  2270.449902534485
2073694:  1497.417981147766
2073695:  1417.0447642803192
2073702:  25221.187160253525
2073703:  21279.313213586807
2073704:  21256.283302545547
2073705:  17446.099574804306
2073706:  16107.265772342682
2073707:  16083.320635318756
2073708:  16132.82397198677
2073709:  15595.459062337875
2073712:  650.6447608470917
2073713:  555.4030313491821
2073714:  747.6270015239716
2073715:  869.4029188156128
2073716:  12695.304703950882
2073717:  10616.64863562584
2073718:  9453.05619263649
2073719:  9870.845974206924
2073720:  109.35145926475525
2073721:  169.61638569831848
2073722:  149.2759268283844
2073723:  362.9138255119324
2073724:  124.82140159606934
2073725:  111.78843879699707
2073726:  108.3016951084137
2073727:  179.58662056922913
2073728:  1230.5367288589478
2073729:  1281.1820640563965
2073730:  1246.6742527484894
2073731:  2961.803416490555
2073732:  11411.824120283127
2073733:  11251.969773769379
2073734:  12046.361818790436
2073735:  11800.156896829605
2073736: 
2073737: 
2073738: 
2073739: 
2073743:  738.2564520835876
2073744:  598.954122543335
2073745:  808.6412255764008
2073746:  1521.8250398635864
2073747:  1015.3701181411743
2073748:  1246.1402542591095
2073749:  1246.1783754825592
2073750:  1166.822108745575
2073751:  10416.490860939026
2073752:  7429.361544847488
2073753:  8009.1616859436035
2073754:  6179.639293193817
2073755:  382.14858841896057
2073756:  421.10140562057495
2073757:  427.96273851394653
2073758:  701.9867599010468
